"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"EHDSDischargeReport.body.courseOfEncounter.medicalDevicesAndImplants","EHDSDischargeReport.body.courseOfEncounter.medicalDevicesAndImplants","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSDeviceUse {[]} {[]}
","Implants and used medical devices that affected or may affect the provision of health services (diagnosis and treatment). Also medical devices explanted, or which use was stopped during encounter.","Implants and used medical devices that affected or may affect the provision of health services (diagnosis and treatment). Also medical devices explanted, or which use was stopped during encounter.","","eHN Guideline HDR (v1.1): A.2.6.3","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.courseOfEncounter.medicalDevicesAndImplants",0,*,"",""
"EHDSDischargeReport.body.courseOfEncounter.pharmacotherapy","EHDSDischargeReport.body.courseOfEncounter.pharmacotherapy","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSMedicationStatement {[]} {[]}
","Selected drug treatment during encounter. Medicinal products that were administered during encounter and whose administration has already been discontinued before discharge. Only products which are important for continuity of care (antibiotics other than completely routine, corticosteroids in high doses, etc.) should be listed. Products which administration will continue after discharge will be also recorder in the Medication summary section. Medicinal products, the administration of which was started during encounter, but is also recommended after discharge, will be listed in medication summary.","Selected drug treatment during encounter. Medicinal products that were administered during encounter and whose administration has already been discontinued before discharge. Only products which are important for continuity of care (antibiotics other than completely routine, corticosteroids in high doses, etc.) should be listed. Products which administration will continue after discharge will be also recorder in the Medication summary section. Medicinal products, the administration of which was started during encounter, but is also recommended after discharge, will be listed in medication summary.","","eHN Guideline HDR (v1.1): A.2.6.5","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.courseOfEncounter.pharmacotherapy",0,*,"",""
"EHDSDischargeReport.body.courseOfEncounter.significantObservationResults[x]","EHDSDischargeReport.body.courseOfEncounter.significantObservationResults[x]","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}","Results of significant functional, diagnostic (including laboratory results), and imaging examinations to ensure continuity of care, performed during encounter. Results of examinations ordered but not yet delivered should be presented separately from results already delivered.","Results of significant functional, diagnostic (including laboratory results), and imaging examinations to ensure continuity of care, performed during encounter. Results of examinations ordered but not yet delivered should be presented separately from results already delivered.","","eHN Guideline HDR (v1.1): A.2.6.6","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.courseOfEncounter.significantObservationResults[x]",0,*,"",""
"EHDSDischargeReport.body.courseOfEncounter.note","EHDSDischargeReport.body.courseOfEncounter.note","","","",0,1,"","","","string {[]} {[]}
","Free text notes by the health professional","Free text notes by the health professional","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.courseOfEncounter.note",0,1,"",""
"EHDSDischargeReport.body.dischargeDetails","EHDSDischargeReport.body.dischargeDetails","","","",0,1,"","","","Base {[]} {[]}
","Discharge details","Structured information should be provided, however if not available, at least a section narrative should be present.","","eHN Guideline HDR (v1.1): A.2.7","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.dischargeDetails",0,1,"",""
"EHDSDischargeReport.body.dischargeDetails.narrative","EHDSDischargeReport.body.dischargeDetails.narrative","","","",0,1,"","","","string {[]} {[]}
","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative sub-section elements should be provided.","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative sub-section elements should be provided.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.dischargeDetails.narrative",0,1,"",""
"EHDSDischargeReport.body.dischargeDetails.objectiveFindings","EHDSDischargeReport.body.dischargeDetails.objectiveFindings","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
","Objective findings, such as anthropometric measurements, vital signs, or objective anatomical findings of physical examination","Objective findings, such as anthropometric measurements, vital signs, or objective anatomical findings of physical examination","","eHN Guideline HDR (v1.1): A.2.7.1","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.dischargeDetails.objectiveFindings",0,*,"",""
"EHDSDischargeReport.body.dischargeDetails.functionalStatus","EHDSDischargeReport.body.dischargeDetails.functionalStatus","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSFunctionalStatus {[]} {[]}
","An individual's ability to perform normal daily activities required to meet basic needs, fulfil usual roles and maintain health and well-being","An individual's ability to perform normal daily activities required to meet basic needs, fulfil usual roles and maintain health and well-being","","eHN Guideline HDR (v1.1): A.2.7.2","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.dischargeDetails.functionalStatus",0,*,"",""
"EHDSDischargeReport.body.dischargeDetails.note","EHDSDischargeReport.body.dischargeDetails.note","","","",0,1,"","","","string {[]} {[]}
","Free text notes by the health professional","Free text notes by the health professional","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.dischargeDetails.note",0,1,"",""
"EHDSDischargeReport.body.medicationSummary","EHDSDischargeReport.body.medicationSummary","","","",0,*,"","","","Base {[]} {[]}
","Medication summary. Summary information on the medication recommended for the period after discharge, indicating whether the medication is changed or newly started. Compared to previous practices, the overview is supplemented with medication that has been discontinued.","Medication summary. Summary information on the medication recommended for the period after discharge, indicating whether the medication is changed or newly started. Compared to previous practices, the overview is supplemented with medication that has been discontinued.","","eHN Guideline HDR (v1.1): A.2.8.1","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.medicationSummary",0,*,"",""
"EHDSDischargeReport.body.medicationSummary.narrative","EHDSDischargeReport.body.medicationSummary.narrative","","","",0,1,"","","","string {[]} {[]}
","Narrative content of the section.","Narrative content of the section.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.medicationSummary.narrative",0,1,"",""
"EHDSDischargeReport.body.medicationSummary.medicationUse","EHDSDischargeReport.body.medicationSummary.medicationUse","","","",1,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSMedicationStatement {[]} {[]}
","Details about medication and dosaging","Details about medication and dosaging","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.medicationSummary.medicationUse",1,1,"",""
"EHDSDischargeReport.body.carePlan","EHDSDischargeReport.body.carePlan","","","",0,1,"","","","Base {[]} {[]}
","Care plan and other recommendations after discharge.","Care plan and other recommendations after discharge.","","eHN Guideline HDR (v1.1): A.2.8.2 (A.2.9.2)","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.carePlan",0,1,"",""
"EHDSDischargeReport.body.carePlan.narrative","EHDSDischargeReport.body.carePlan.narrative","","","",0,1,"","","","string {[]} {[]}
","Narrative content of the section.","Narrative content of the section.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.carePlan.narrative",0,1,"",""
