"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.resultDescription","EHDSLaboratoryObservation.resultDescription","","","",0,1,"","","","Narrative {[]} {[]}
","C.10.16 - Result description","Comments and narrative representation of the observation result and findings.","","","","","","","","","",,,,,"",,,,"EHDSObservation.resultDescription",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.anatomicLocation","EHDSLaboratoryObservation.anatomicLocation","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.10.17 - Anatomic location","Anatomic location and laterality where the observation should be or was performed.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSObservation.anatomicLocation",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.testKit","EHDSLaboratoryObservation.testKit","","","",0,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSDevice {[]} {[]}
","C.11.2 - Test kit","Laboratory test kit used during measurement.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryObservation.testKit",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.calibrator","EHDSLaboratoryObservation.calibrator","","","",0,1,"","","","Identifier {[]} {[]}
","C.11.3 - Calibrator","Information about which end-user calibrator the laboratory has been used for the measurement to indicate the metrological traceability chain. ","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryObservation.calibrator",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.accreditationStatu","EHDSLaboratoryObservation.accreditationStatu","","","",0,1,"","","","CodeableConcept {[]} {[]}
","C.11.4 - Accreditation status","Accreditation status of the laboratory for the particular observation.","","","","","","","","","",,"preferred","Code system to be specified","","",,,,"EHDSLaboratoryObservation.accreditationStatu",0,1,"",""
"EHDSLaboratoryObservation","EHDSLaboratoryObservation.previousResults","EHDSLaboratoryObservation.previousResults","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}
","C.11.5 - Previous results","Previous results of the same observation","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryObservation.previousResults",0,*,"",""
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody","EHDSLaboratoryReportBody","","","",0,*,"","","","null {[]} {[]}
","Laboratory report body (model)","B.1 - EEHRxF refined base model for Laboratory result report body","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.orderInformation","EHDSLaboratoryReportBody.orderInformation","","","",0,*,"","","","BackboneElement {[]} {[]}
","B.1.1 - Order information","Order Information (Laboratory Result Report could respond to multiple test orders)","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportBody.orderInformation",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.orderInformation.id","EHDSLaboratoryReportBody.orderInformation.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.orderInformation.extension","EHDSLaboratoryReportBody.orderInformation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.orderInformation.modifierExtension","EHDSLaboratoryReportBody.orderInformation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.orderInformation.orderId","EHDSLaboratoryReportBody.orderInformation.orderId","","","",1,*,"","","","Identifier {[]} {[]}
","B.1.1.1 - Order Id","An identifier of the laboratory test order. Laboratory Result Report may respond to multiple orders.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportBody.orderInformation.orderId",1,*,"",""
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.orderInformation.orderDateAndTime","EHDSLaboratoryReportBody.orderInformation.orderDateAndTime","","","",0,1,"","","","dateTime {[]} {[]}
","B.1.1.2 - Order date and time","Date and time of the order placement.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportBody.orderInformation.orderDateAndTime",0,1,"",""
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.orderInformation.orderPlacer","EHDSLaboratoryReportBody.orderInformation.orderPlacer","","","",0,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessionalRole {[]} {[]}
","B.1.1.3 - Order placer","The health professional identification number. Either an internal identifier assigned by a healthcare provider institution or (preferably) a national health professional ID such as the license or registration number. In case when order placer is not a health professional, e.g. by patients themselves where applicable, appropriate personal identifier should be used. ","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportBody.orderInformation.orderPlacer",0,1,"",""
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.orderInformation.serviceRequest","EHDSLaboratoryReportBody.orderInformation.serviceRequest","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSServiceRequest {[]} {[]}
","B.1.1.4 - Service request","Specification of requested service or services","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportBody.orderInformation.serviceRequest",0,*,"",""
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.specimen","EHDSLaboratoryReportBody.specimen","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSSpecimen {[]} {[]}
","B.1.2 - Specimen","Specimen information","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportBody.specimen",0,*,"",""
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.resultData","EHDSLaboratoryReportBody.resultData","","","",1,1,"","","","BackboneElement {[]} {[]}
","B.1.3 - Result data","Laboratory report result data","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportBody.resultData",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.resultData.id","EHDSLaboratoryReportBody.resultData.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.resultData.extension","EHDSLaboratoryReportBody.resultData.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.resultData.modifierExtension","EHDSLaboratoryReportBody.resultData.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.resultData.narrativeReport","EHDSLaboratoryReportBody.resultData.narrativeReport","","","",0,1,"","","","Narrative {[]} {[]}
","B.1.3.1 - Narrative report","Entire report (textual summary inside the laboratory result report document) as issued by the laboratory.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportBody.resultData.narrativeReport",0,1,"",""
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.resultData.commentsInterpretationAndRecommendations","EHDSLaboratoryReportBody.resultData.commentsInterpretationAndRecommendations","","","",0,*,"","","","Narrative {[]} {[]}
","B.1.3.2 - Comments, interpretation and recommendations","Comments, such as a textual interpretation or advice accompanying the result report, for example.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportBody.resultData.commentsInterpretationAndRecommendations",0,*,"",""
"EHDSLaboratoryReportBody","EHDSLaboratoryReportBody.resultData.laboratoryTestResults","EHDSLaboratoryReportBody.resultData.laboratoryTestResults","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSLaboratoryObservation {[]} {[]}
","B.1.3.3 - Laboratory test results","Observation details (report could consist of multiple observations)","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportBody.resultData.laboratoryTestResults",0,*,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader","","","",0,*,"","","","null {[]} {[]}
","Laboratory report header (model)","A.1 - EHDS refined base model for Report header data elements","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.subject","EHDSLaboratoryReportHeader.subject","","","",1,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSPatient {[]} {[]}
","A.1.1 - Subject","Patient/subject information","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.subject",1,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation","","","",0,1,"","","","BackboneElement {[]} {[]}
","A.1.4 - Health insurance and payment information","Health insurance information (Health insurance information is not always required, however, in some jurisdictions, the insurance number is also used as the patient identifier. It is necessary not just for identification but also forms access to funding for care.)","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.id","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.extension","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.modifierExtension","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.healthInsuranceCode","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.healthInsuranceCode","","","",0,1,"","","","Identifier {[]} {[]}
","A.1.4.1 - Health insurance code","Unique health insurance company identification code","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.healthInsuranceCode",0,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.healthInsuranceName","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.healthInsuranceName","","","",0,1,"","","","string {[]} {[]}
","A.1.4.2 - Health insurance name","Full, official name of the healthcare insurance provider.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.healthInsuranceName",0,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.healthInsuranceNumber","EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.healthInsuranceNumber","","","",0,1,"","","","Identifier {[]} {[]}
","A.1.4.3 - Health insurance number","Number or code under which the insured person is registered at the insurance provider.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.healthInsuranceAndPaymentInformation.healthInsuranceNumber",0,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.intendedRecipient","EHDSLaboratoryReportHeader.intendedRecipient","","","",0,*,"","","","Reference {[]} {[CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSPatient], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSRelatedPerson], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessional], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSOrganization], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessionalRole], CanonicalType[https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSDevice]]}
","A.1.5 - Intended recipient","Information recipient (intended recipient or recipients of the report, additional recipients might be identified by the ordering party, e.g. GP, other specialist), if applicable","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.intendedRecipient",0,*,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.author","EHDSLaboratoryReportHeader.author","","","",1,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessionalRole {[]} {[]}
","A.1.6 - Author","Author by whom the document was/were authored. Multiple authors could be provided.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.author",1,*,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.attester","EHDSLaboratoryReportHeader.attester","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessionalRole {[]} {[]}
","A.1.7 - Attester","Attester who validated the document. Mulitple attesters could be provided.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.attester",0,*,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.legalAuthenticator","EHDSLaboratoryReportHeader.legalAuthenticator","","","",0,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSHealthProfessionalRole {[]} {[]}
","A.1.8 - Legal authenticator","The person taking responsibility for the medical content of the document","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.legalAuthenticator",0,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata","EHDSLaboratoryReportHeader.documentMetadata","","","",1,1,"","","","BackboneElement {[]} {[]}
","A.1.9 - Document metadata","Data relevent to document type and its content for administrative and searching purposes.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.id","EHDSLaboratoryReportHeader.documentMetadata.id","","","",0,1,"","","","id {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"ele-1
",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.extension","EHDSLaboratoryReportHeader.documentMetadata.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.modifierExtension","EHDSLaboratoryReportHeader.documentMetadata.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and managable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R5/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.documentId","EHDSLaboratoryReportHeader.documentMetadata.documentId","","","",1,1,"","","","Identifier {[]} {[]}
","A.1.9.1 - Document ID","Unique identifier of the document","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata.documentId",1,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.documentType","EHDSLaboratoryReportHeader.documentMetadata.documentType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","A.1.9.2 - Document type","Identifies the type of document at hand, e.g. Hospital discharge report.","","","","","","","","","",,"preferred","LOINC","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.documentType",1,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.documentStatus","EHDSLaboratoryReportHeader.documentMetadata.documentStatus","","","",1,1,"","","","CodeableConcept {[]} {[]}
","A.1.9.3 - Document status","The status of the Hospital discharge report. E.g., preliminary, final.","","","","","","","","","",,"preferred","hl7:CompositionStatus","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.documentStatus",1,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.period","EHDSLaboratoryReportHeader.documentMetadata.period","","","",0,1,"","","","Period {[]} {[]}
","A.1.9.4 - Period","Time of service that is being documented","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata.period",0,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.reportDateAndTime","EHDSLaboratoryReportHeader.documentMetadata.reportDateAndTime","","","",1,1,"","","","dateTime {[]} {[]}
","A.1.9.5 - Report date and time","Date and time of the Hospital discharge  report creation.","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata.reportDateAndTime",1,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.documentTitle","EHDSLaboratoryReportHeader.documentMetadata.documentTitle","","","",1,1,"","","","string {[]} {[]}
","A.1.9.6 - Document title","Document title, fix value ""Hospital discharge report"".","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata.documentTitle",1,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.eventType","EHDSLaboratoryReportHeader.documentMetadata.eventType","","","",0,*,"","","","CodeableConcept {[]} {[]}
","A.1.9.7 - Event type","Clinical service type or types covered by the document (study types, modality, body part etc.)","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.eventType",0,*,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.specialty","EHDSLaboratoryReportHeader.documentMetadata.specialty","","","",0,*,"","","","CodeableConcept {[]} {[]}
","A.1.9.8 - Specialty","Additional details about where the content was created (e.g. clinical specialty)","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.specialty",0,*,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.reportCustodian","EHDSLaboratoryReportHeader.documentMetadata.reportCustodian","","","",1,1,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSOrganization {[]} {[]}
","A.1.9.9 - Report custodian","Organisation that is in charge of maintaining the report [this element will include organisation ID, name, address etc., as other elements describing organisations].","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata.reportCustodian",1,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.documentFormat","EHDSLaboratoryReportHeader.documentMetadata.documentFormat","","","",0,1,"","","","CodeableConcept {[]} {[]}
","A.1.9.10 - Document format","An identifier of the document constraints, encoding, structure, and template that the document conforms to beyond the base format indicated in the mimeType.","","","","","","","","","",,"preferred","HL7 Document Format Codes","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.documentFormat",0,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.confidentiality","EHDSLaboratoryReportHeader.documentMetadata.confidentiality","","","",0,1,"","","","CodeableConcept {[]} {[]}
","A.1.9.11 - Confidentiality","Level of confidentiality of the document. Implicit value is normal.","","","","","","","","","",,"preferred","hl7:Confidentiality","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.confidentiality",0,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.language","EHDSLaboratoryReportHeader.documentMetadata.language","","","",0,1,"","","","CodeableConcept {[]} {[]}
","A.1.9.12 - Language","Language in which the document is written. Language is expressed by the ISO language code.","","","","","","","","","",,"preferred","ISO 639","","",,,,"EHDSLaboratoryReportHeader.documentMetadata.language",0,1,"",""
"EHDSLaboratoryReportHeader","EHDSLaboratoryReportHeader.documentMetadata.version","EHDSLaboratoryReportHeader.documentMetadata.version","","","",0,1,"","","","string {[]} {[]}
","A.1.9.13 - Version","Version of the document","","","","","","","","","",,,,,"",,,,"EHDSLaboratoryReportHeader.documentMetadata.version",0,1,"",""
