Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-EHDSDispenseDecline.json	3071	3	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	45	90	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-EHDSDocument.json	9565	4	0	15	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	103	131	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSDosaging.json	18269	8	0	14	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	161	163	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSFunctionalStatus.json	3506	3	0	10	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	40	60	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSHealthProfessional.json	5454	3	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	45	54	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSHumanName.json	3325	3	0	11	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	38	54	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-EHDSImmunization.json	5040	4	0	13	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	57	104	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSLocation.json	2586	3	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	29	58	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-EHDSMedication.json	15785	7	0	15	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	146	202	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationDispense.json	6865	5	0	12	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	70	124	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-EHDSMedicationPrescription.json	18522	8	0	22	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	175	196	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-EHDSOrganization.json	3727	6	0	9	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	36	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPSAllergyIntolerance.json	11857	7	0	13	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	85	165	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-EHDSPSMedicationStatement.json	5360	3	0	19	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	69	104	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatient.json	5545	4	0	10	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	64	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSPatientSummary.json	22638	8	0	20	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	211	306	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-EHDSProcedure.json	4136	3	0	13	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	45	112	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSRelatedPerson.json	3651	3	0	12	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	34	89	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-EHDSTelecom.json	2330	3	0	12	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Subject.json	817	2	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	48	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-eHNPatientSummaryBody.json	50798	12	0	61	1	0	0	0	0	51	0	0	0	0	0	0	0	2	0	0	569	847	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-eHNPatientSummaryHeader.json	23735	7	0	27	0	0	0	0	0	32	0	0	1	0	0	0	0	1	0	0	246	359	0	0	0	7	0	1
